name,specialty,category,phone,address,latitude,longitude,source_url
عيادة د احمد محمود ابوجبل,عيادة عامة,عيادة طبية,01125776772,شارع ابو يوسف اول شارع التأمين اعلي فرع فودافون,31.0814333,29.7394725,https://www.google.com/maps/place/%D8%B9%D9%8A%D8%A7%D8%AF%D8%A9+%D8%AF+%D8%A7%D8%AD%D9%85%D8%AF+%D9%85%D8%AD%D9%85%D9%88%D8%AF+%D8%A7%D8%A8%D9%88%D8%AC%D8%A8%D9%84%E2%80%AD/data=!4m7!3m6!1s0x14f593f4fcfdf247:0x93239b9c32d319ce!8m2!3d31.0814333!4d29.7394725!16s%2Fg%2F11zh8plmhh!19sChIJR_L9_PST9RQRzhnTMpybI5M?authuser=0&hl=en&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1
عيادة د. سعيد عامر,عيادة عامة,عيادة طبية,01280169858,طريق اسكندرية مطروح مقابل نقطة، محمد فوزى معاذ,31.0969196,29.7680776,https://www.google.com/maps/place/%D8%B9%D9%8A%D8%A7%D8%AF%D8%A9+%D8%AF.+%D8%B3%D8%B9%D9%8A%D8%AF+%D8%B9%D8%A7%D9%85%D8%B1%E2%80%AD/data=!4m7!3m6!1s0x14f594bfae79f5d7:0x59a63a1e5bbe29fe!8m2!3d31.0969196!4d29.7680776!16s%2Fg%2F11h6flfz0r!19sChIJ1_V5rr-U9RQR_im-Wx46plk?authuser=0&hl=en&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1
عيادة د.منة عبدالرازق الخطيب,عيادة عامة,طبيب مختصّ في أمراض القدم,,204 Abou Quer,31.2090284,29.9304603,https://www.google.com/maps/place/%D8%B9%D9%8A%D8%A7%D8%AF%D8%A9+%D8%AF.%D9%85%D9%86%D8%A9+%D8%B9%D8%A8%D8%AF%D8%A7%D9%84%D8%B1%D8%A7%D8%B2%D9%82+%D8%A7%D9%84%D8%AE%D8%B7%D9%8A%D8%A8%E2%80%AD/data=!4m7!3m6!1s0x14f5c500238e3221:0x97efe90b700d5d5a!8m2!3d31.2090284!4d29.9304603!16s%2Fg%2F11mlv2mp56!19sChIJITKOIwDF9RQRWl0NcAvp75c?authuser=0&hl=en&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1
عيادة دكتور احمد عبدالستار,عيادة عامة,جرَّاح,01097801315,العجمي ابويوسف الحديد والصلب فوق صيدلية العيادات داخل مركز الغفران - البيطاش الرئيسي - العجمي شارع البيطاش الرئيسي - بيانكي - بجوار عمر افندي - داخل مركز الغفران,31.0960351,29.758069,https://www.google.com/maps/place/%D8%B9%D9%8A%D8%A7%D8%AF%D8%A9+%D8%AF%D9%83%D8%AA%D9%88%D8%B1+%D8%A7%D8%AD%D9%85%D8%AF+%D8%B9%D8%A8%D8%AF%D8%A7%D9%84%D8%B3%D8%AA%D8%A7%D8%B1%E2%80%AD/data=!4m7!3m6!1s0x14f595c5ab7dcfcd:0x9a937ab82db6077d!8m2!3d31.0960351!4d29.758069!16s%2Fg%2F11pd34l9b1!19sChIJzc99q8WV9RQRfQe2Lbh6k5o?authuser=0&hl=en&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1
عيادة دكتور محمد المعداوي,عيادة عامة,المركز الطبي العام,01276116352,,31.0997345,29.7727172,https://www.google.com/maps/place/%D8%B9%D9%8A%D8%A7%D8%AF%D8%A9+%D8%AF%D9%83%D8%AA%D9%88%D8%B1+%D9%85%D8%AD%D9%85%D8%AF+%D8%A7%D9%84%D9%85%D8%B9%D8%AF%D8%A7%D9%88%D9%8A%E2%80%AD/data=!4m7!3m6!1s0x14f595ae7381c7e9:0x4f26f9ee7703d30f!8m2!3d31.0997345!4d29.7727172!16s%2Fg%2F11y4zk0_tp!19sChIJ6ceBc66V9RQRD9MDd-75Jk8?authuser=0&hl=en&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1
عيادة دكتور مروان سالم,عيادة عامة,جرَّاح,01124095625,,31.0882307,29.7522647,https://www.google.com/maps/place/%D8%B9%D9%8A%D8%A7%D8%AF%D8%A9+%D8%AF%D9%83%D8%AA%D9%88%D8%B1+%D9%85%D8%B1%D9%88%D8%A7%D9%86+%D8%B3%D8%A7%D9%84%D9%85%E2%80%AD/data=!4m7!3m6!1s0x14f595f7301e8fbb:0x9a1b7011994ee756!8m2!3d31.0882307!4d29.7522647!16s%2Fg%2F11sz2p2qwp!19sChIJu48eMPeV9RQRVudOmRFwG5o?authuser=0&hl=en&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1
عيادة دكتورة زهراء السعيد الخشن,عيادة عامة,طبيب,01061549539,شارع بورسعيد بجوار مسجد الفتح مطروح,31.3525288,27.2419998,https://www.google.com/maps/place/%D8%B9%D9%8A%D8%A7%D8%AF%D8%A9+%D8%AF%D9%83%D8%AA%D9%88%D8%B1%D8%A9+%D8%B2%D9%87%D8%B1%D8%A7%D8%A1+%D8%A7%D9%84%D8%B3%D8%B9%D9%8A%D8%AF+%D8%A7%D9%84%D8%AE%D8%B4%D9%86%E2%80%AD/data=!4m7!3m6!1s0x1461fffabfcf54bb:0xeedf9ccded29ce20!8m2!3d31.3525288!4d27.2419998!16s%2Fg%2F11hz9c21j6!19sChIJu1TPv_r_YRQRIM4p7c2c3-4?authuser=0&hl=en&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1
عياده دكتور شيماء عقيل,عيادة عامة,عيادة طبية,01091307084,6X7X+44J سكينه شارع 7 الارض الجدبده,31.2128475,29.9977626,https://www.google.com/maps/place/%D8%B9%D9%8A%D8%A7%D8%AF%D9%87+%D8%AF%D9%83%D8%AA%D9%88%D8%B1+%D8%B4%D9%8A%D9%85%D8%A7%D8%A1+%D8%B9%D9%82%D9%8A%D9%84%E2%80%AD/data=!4m7!3m6!1s0x14f5db00650930fb:0xf59d255c74822ff4!8m2!3d31.2128475!4d29.9977626!16s%2Fg%2F11x_3y2202!19sChIJ-zAJZQDb9RQR9C-CdFwlnfU?authuser=0&hl=en&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1
عياده دكتور عمرو عبد العزيز,عيادة عامة,مركز طبي,,Alexandria - Marsa Matrouh Rd,31.0987341,29.7714949,https://www.google.com/maps/place/%D8%B9%D9%8A%D8%A7%D8%AF%D9%87+%D8%AF%D9%83%D8%AA%D9%88%D8%B1+%D8%B9%D9%85%D8%B1%D9%88+%D8%B9%D8%A8%D8%AF+%D8%A7%D9%84%D8%B9%D8%B2%D9%8A%D8%B2%E2%80%AD/data=!4m7!3m6!1s0x14f5eb0b3c95e0b9:0x68c59b9ed195065d!8m2!3d31.0987341!4d29.7714949!16s%2Fg%2F11ytscl1pg!19sChIJueCVPAvr9RQRXQaV0Z6bxWg?authuser=0&hl=en&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1
عياده دكتور/جمال طه ابو كليله,عيادة عامة,طبيب,01272705943,2R53+HHF، شارع القسم,31.0089292,29.8039201,https://www.google.com/maps/place/%D8%B9%D9%8A%D8%A7%D8%AF%D9%87+%D8%AF%D9%83%D8%AA%D9%88%D8%B1%2F%D8%AC%D9%85%D8%A7%D9%84+%D8%B7%D9%87+%D8%A7%D8%A8%D9%88+%D9%83%D9%84%D9%8A%D9%84%D9%87%E2%80%AD/data=!4m7!3m6!1s0x14f5ed38fba0071d:0x20305c128a7bc26b!8m2!3d31.0089292!4d29.8039201!16s%2Fg%2F11dym7g42y!19sChIJHQeg-zjt9RQRa8J7ihJcMCA?authuser=0&hl=en&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1
كاريتاس مطروح / مركز عصر الاسلام الطبي,عيادة عامة,عيادة طبية,0464948009,El Thanawea Rd,31.3502606,27.2339567,https://www.google.com/maps/place/%D9%83%D8%A7%D8%B1%D9%8A%D8%AA%D8%A7%D8%B3+%D9%85%D8%B7%D8%B1%D9%88%D8%AD+%2F+%D9%85%D8%B1%D9%83%D8%B2+%D8%B9%D8%B5%D8%B1+%D8%A7%D9%84%D8%A7%D8%B3%D9%84%D8%A7%D9%85+%D8%A7%D9%84%D8%B7%D8%A8%D9%8A%E2%80%AD/data=!4m7!3m6!1s0x1461f932f2fb9ce3:0x1312f1e6c708e24b!8m2!3d31.3502606!4d27.2339567!16s%2Fg%2F11c74fmq6h!19sChIJ45z78jL5YRQRS-IIx-bxEhM?authuser=0&hl=en&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1
مركز أبو العلا الطبى,عيادة عامة,عيادة متخصصة,01223318059,معامل الفا Alfa Labs، طريق اسكندرية مطروح بجوار,31.1027788,29.7778284,https://www.google.com/maps/place/%D9%85%D8%B1%D9%83%D8%B2+%D8%A3%D8%A8%D9%88+%D8%A7%D9%84%D8%B9%D9%84%D8%A7+%D8%A7%D9%84%D8%B7%D8%A8%D9%89%E2%80%AD/data=!4m7!3m6!1s0x14f594cf5bb09c13:0x1ee8d2b3961cf77d!8m2!3d31.1027788!4d29.7778284!16s%2Fg%2F11fk9cqq5g!19sChIJE5ywW8-U9RQRffcclrPS6B4?authuser=0&hl=en&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1
مركز د / أيه النجار,عيادة عامة,مركز طبي,01092610390,"عرفات برج الماسه، شارع اسكندريه مطروح, Al Bitash",31.1161247,29.7953849,https://www.google.com/maps/place/%D9%85%D8%B1%D9%83%D8%B2+%D8%AF+%2F+%D8%A3%D9%8A%D9%87+%D8%A7%D9%84%D9%86%D8%AC%D8%A7%D8%B1%E2%80%AD/data=!4m7!3m6!1s0x14f5eb9a4745cc45:0x86f77e5c72c41f70!8m2!3d31.1161247!4d29.7953849!16s%2Fg%2F11h5lqd7bb!19sChIJRcxFR5rr9RQRcB_Eclx-94Y?authuser=0&hl=en&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1
مركز دار الشفاء الطبي,عيادة عامة,مركز طبي,01010555488,Alam Al Roam,31.3537245,27.2596625,https://www.google.com/maps/place/%D9%85%D8%B1%D9%83%D8%B2+%D8%AF%D8%A7%D8%B1+%D8%A7%D9%84%D8%B4%D9%81%D8%A7%D8%A1+%D8%A7%D9%84%D8%B7%D8%A8%D9%8A%E2%80%AD/data=!4m7!3m6!1s0x1461ff06bb0bca69:0xf298602431c628eb!8m2!3d31.3537245!4d27.2596625!16s%2Fg%2F11ll8mhl0l!19sChIJacoLuwb_YRQR6yjGMSRgmPI?authuser=0&hl=en&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1
مركز صيام كلينك لجراحة اليوم الواحد دكتور مصطفي صيام . استشاري الجراحة العامة . زمالة كلية الجراحين الملكية ايرلندا,عيادة عامة,جرَّاح,01220473093,محمد,31.0845824,29.7443718,https://www.google.com/maps/place/%D9%85%D8%B1%D9%83%D8%B2+%D8%B5%D9%8A%D8%A7%D9%85+%D9%83%D9%84%D9%8A%D9%86%D9%83+%D9%84%D8%AC%D8%B1%D8%A7%D8%AD%D8%A9+%D8%A7%D9%84%D9%8A%D9%88%D9%85+%D8%A7%D9%84%D9%88%D8%A7%D8%AD%D8%AF+%D8%AF%D9%83%D8%AA%D9%88%D8%B1+%D9%85%D8%B5%D8%B7%D9%81%D9%8A+%D8%B5%D9%8A%D8%A7%D9%85+.+%D8%A7%D8%B3%D8%AA%D8%B4%D8%A7%D8%B1%D9%8A+%D8%A7%D9%84%D8%AC%D8%B1%D8%A7%D8%AD%D8%A9+%D8%A7%D9%84%D8%B9%D8%A7%D9%85%D8%A9+.+%D8%B2%D9%85%D8%A7%D9%84%D8%A9+%D9%83%D9%84%D9%8A%D8%A9+%D8%A7%D9%84%D8%AC%D8%B1%D8%A7%D8%AD%D9%8A%D9%86+%D8%A7%D9%84%D9%85%D9%84%D9%83%D9%8A%D8%A9+%D8%A7%D9%8A%D8%B1%D9%84%D9%86%D8%AF%D8%A7%E2%80%AD/data=!4m7!3m6!1s0x14f5955406b2948f:0xe6ba4629dc1e556d!8m2!3d31.0845824!4d29.7443718!16s%2Fg%2F11h6q67rxv!19sChIJj5SyBlSV9RQRbVUe3ClGuuY?authuser=0&hl=en&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1
مركز فور كيدز,عيادة عامة,مركز طبي,01221014325,"3QQ2+9J8, طريق الإسكندرية - مرسى مطروح، العجمي البحري، قسم الدخيلة،،",31.0884146,29.7515816,https://www.google.com/maps/place/%D9%85%D8%B1%D9%83%D8%B2+%D9%81%D9%88%D8%B1+%D9%83%D9%8A%D8%AF%D8%B2%E2%80%AD/data=!4m7!3m6!1s0x14f595672f84dcfb:0x9a09602514430a34!8m2!3d31.0884146!4d29.7515816!16s%2Fg%2F11ll3tbbk6!19sChIJ-9yEL2eV9RQRNApDFCVgCZo?authuser=0&hl=en&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1
ڤيلا قنديل,عيادة عامة,طبيب,,WPR9+RC,30.9421849,28.7196427,https://www.google.com/maps/place/%DA%A4%D9%8A%D9%84%D8%A7+%D9%82%D9%86%D8%AF%D9%8A%D9%84%E2%80%AD/data=!4m7!3m6!1s0x145ffd001c4f518b:0xc7e623ddbc9431aa!8m2!3d30.9421849!4d28.7196427!16s%2Fg%2F11zgydf4sg!19sChIJi1FPHAD9XxQRqjGUvN0j5sc?authuser=0&hl=en&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1
Dr Hussam Zaghloul Eye Clinic - عيادة د. حسام زغلول لطب و جراحة العيون,عيون,Ophthalmologist,01011442703,154 شارع بورسعيد,31.21692,29.926901,https://www.google.com/maps/place/Dr+Hussam+Zaghloul+Eye+Clinic+-+%D8%B9%D9%8A%D8%A7%D8%AF%D8%A9+%D8%AF.+%D8%AD%D8%B3%D8%A7%D9%85+%D8%B2%D8%BA%D9%84%D9%88%D9%84+%D9%84%D8%B7%D8%A8+%D9%88+%D8%AC%D8%B1%D8%A7%D8%AD%D8%A9+%D8%A7%D9%84%D8%B9%D9%8A%D9%88%D9%86%E2%80%AD/data=!4m7!3m6!1s0x14f5c5d814b20231:0xda8cd848198a0f10!8m2!3d31.21692!4d29.926901!16s%2Fg%2F11fl_hmt13!19sChIJMQKyFNjF9RQREA-KGUjYjNo?authuser=0&hl=en&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1
Dr. Ahmed Magdy Badah,عيون,طبيب عيون,035825225,,31.239468,29.9599028,https://www.google.com/maps/place/Dr.+Ahmed+Magdy+Badah/data=!4m7!3m6!1s0x14f5c527a6b17f2d:0xac2f2c752d87cd34!8m2!3d31.239468!4d29.9599028!16s%2Fg%2F1ts6db10!19sChIJLX-xpifF9RQRNM2HLXUsL6w?authuser=0&hl=en&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1
أ. د/ طارق حسين,عيون,عيادة طب العيون,01271615715,"إمام محطته الترام ميدان سعد زغلول, Mahta Al Raml Sq.",31.2020903,29.9015557,https://www.google.com/maps/place/%D8%A3.+%D8%AF%2F+%D8%B7%D8%A7%D8%B1%D9%82+%D8%AD%D8%B3%D9%8A%D9%86%E2%80%AD/data=!4m7!3m6!1s0x14f5c3f25e4910b9:0x411869f84aa35b4f!8m2!3d31.2020903!4d29.9015557!16s%2Fg%2F11fl7cmsvr!19sChIJuRBJXvLD9RQRT1ujSvhpGEE?authuser=0&hl=en&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1
الأستاذ الدكتور/ محمد شفيق شاهين,عيون,طبيب عيون,01110202310,,31.2197728,29.9326517,https://www.google.com/maps/place/%D8%A7%D9%84%D8%A3%D8%B3%D8%AA%D8%A7%D8%B0+%D8%A7%D9%84%D8%AF%D9%83%D8%AA%D9%88%D8%B1%2F+%D9%85%D8%AD%D9%85%D8%AF+%D8%B4%D9%81%D9%8A%D9%82+%D8%B4%D8%A7%D9%87%D9%8A%D9%86%E2%80%AD/data=!4m7!3m6!1s0x14f5c48bed1ea3d5:0x2af9c0b59bf6bd2e!8m2!3d31.2197728!4d29.9326517!16s%2Fg%2F11d_9h4b4q!19sChIJ1aMe7YvE9RQRLr32m7XA-So?authuser=0&hl=en&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1
الحريه وشارع مصطفى كامل,عيون,طبيب عيون,,"4Q4G+FCM, Alexandria - Marsa Matrouh Rd",31.1062183,29.7760353,https://www.google.com/maps/place/%D8%A7%D9%84%D8%AD%D8%B1%D9%8A%D9%87+%D9%88%D8%B4%D8%A7%D8%B1%D8%B9+%D9%85%D8%B5%D8%B7%D9%81%D9%89+%D9%83%D8%A7%D9%85%D9%84%E2%80%AD/data=!4m7!3m6!1s0x14f595004fbe27fb:0xd488caa2c0c45318!8m2!3d31.1062183!4d29.7760353!16s%2Fg%2F11z998xcj0!19sChIJ-ye-TwCV9RQRGFPEwKLKiNQ?authuser=0&hl=en&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1
النور للبصريات,عيون,طبيب,01020137877,"أول، أليكس سيتي مول, Alexandria - Marsa Matrouh Rd",31.1000083,29.7724033,https://www.google.com/maps/place/%D8%A7%D9%84%D9%86%D9%88%D8%B1+%D9%84%D9%84%D8%A8%D8%B5%D8%B1%D9%8A%D8%A7%D8%AA%E2%80%AD/data=!4m7!3m6!1s0x14f595a97240137f:0x93eb071e5ba441f9!8m2!3d31.1000083!4d29.7724033!16s%2Fg%2F11h0b9q3qw!19sChIJfxNAcqmV9RQR-UGkWx4H65M?authuser=0&hl=en&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1
د خالد مصطفي الرجال عيادة الهانوفيل لطب العيون,عيون,طبيب عيون,01270700103,Al Hanouvel,31.1028319,29.7674352,https://www.google.com/maps/place/%D8%AF+%D8%AE%D8%A7%D9%84%D8%AF+%D9%85%D8%B5%D8%B7%D9%81%D9%8A+%D8%A7%D9%84%D8%B1%D8%AC%D8%A7%D9%84+%D8%B9%D9%8A%D8%A7%D8%AF%D8%A9+%D8%A7%D9%84%D9%87%D8%A7%D9%86%D9%88%D9%81%D9%8A%D9%84+%D9%84%D8%B7%D8%A8+%D8%A7%D9%84%D8%B9%D9%8A%D9%88%D9%86%E2%80%AD/data=!4m7!3m6!1s0x14f594c1b8d50da3:0x60fbf4beddbea84a!8m2!3d31.1028319!4d29.7674352!16s%2Fg%2F11flqbr67t!19sChIJow3VuMGU9RQRSqi-3b70-2A?authuser=0&hl=en&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1
د. اسلام عبد المنعم ابو زيد,عيون,عيادة طب العيون,01120600161,١٧.٥ طريق اسكندرية مطروح، أبو يوسف,31.0922726,29.7599663,https://www.google.com/maps/place/%D8%AF.+%D8%A7%D8%B3%D9%84%D8%A7%D9%85+%D8%B9%D8%A8%D8%AF+%D8%A7%D9%84%D9%85%D9%86%D8%B9%D9%85+%D8%A7%D8%A8%D9%88+%D8%B2%D9%8A%D8%AF%E2%80%AD/data=!4m7!3m6!1s0x14f59490cad57df9:0x9d43298946da32e2!8m2!3d31.0922726!4d29.7599663!16s%2Fg%2F11fkw6_zcp!19sChIJ-X3VypCU9RQR4jLaRokpQ50?authuser=0&hl=en&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1
دكتور محمد عرفه امين,عيون,طبيب عيون,01017030309,"شارع الهانوفيل متفرع من, Alexandria - Marsa Matrouh Rd",31.1024455,29.7685205,https://www.google.com/maps/place/%D8%AF%D9%83%D8%AA%D9%88%D8%B1+%D9%85%D8%AD%D9%85%D8%AF+%D8%B9%D8%B1%D9%81%D9%87+%D8%A7%D9%85%D9%8A%D9%86%E2%80%AD/data=!4m7!3m6!1s0x14f594c1a7b01839:0x72a4561e118bb6f0!8m2!3d31.1024455!4d29.7685205!16s%2Fg%2F11h6rrrtvl!19sChIJORiwp8GU9RQR8LaLER5WpHI?authuser=0&hl=en&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1
دكتور/ خالد الشيمى,عيون,طبيب عيون,033016724,بجوار بلوستار للبصريات الكيلو ١٦.٥طريق مصر، الصحراوي,31.1054733,29.781138,https://www.google.com/maps/place/%D8%AF%D9%83%D8%AA%D9%88%D8%B1%2F+%D8%AE%D8%A7%D9%84%D8%AF+%D8%A7%D9%84%D8%B4%D9%8A%D9%85%D9%89%E2%80%AD/data=!4m7!3m6!1s0x14f594ce3bacd017:0xe292bde933a7ef15!8m2!3d31.1054733!4d29.781138!16s%2Fg%2F11h00dznwr!19sChIJF9CsO86U9RQRFe-nM-m9kuI?authuser=0&hl=en&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1
عيادة الدكتور حاتم عجور - استشاري طب و جراحة العيون,عيون,مركز عناية بالعيون,01550506672,3PGQ+X5Q,31.0774552,29.7379906,https://www.google.com/maps/place/%D8%B9%D9%8A%D8%A7%D8%AF%D8%A9+%D8%A7%D9%84%D8%AF%D9%83%D8%AA%D9%88%D8%B1+%D8%AD%D8%A7%D8%AA%D9%85+%D8%B9%D8%AC%D9%88%D8%B1+-+%D8%A7%D8%B3%D8%AA%D8%B4%D8%A7%D8%B1%D9%8A+%D8%B7%D8%A8+%D9%88+%D8%AC%D8%B1%D8%A7%D8%AD%D8%A9+%D8%A7%D9%84%D8%B9%D9%8A%D9%88%D9%86%E2%80%AD/data=!4m7!3m6!1s0x14f59322f5d6142d:0x81f67348d4ef16e8!8m2!3d31.0774552!4d29.7379906!16s%2Fg%2F11h0331pn0!19sChIJLRTW9SKT9RQR6Bbv1Ehz9oE?authuser=0&hl=en&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1
عيون غزال Ghazal Eye clinic,عيون,عيادة طب العيون,01026409805,ميدان الكيلو ٢١ أول شارع مدرسة شيرين بجوار معمل أحمد شتيوي,31.0790194,29.7359176,https://www.google.com/maps/place/%D8%B9%D9%8A%D9%88%D9%86+%D8%BA%D8%B2%D8%A7%D9%84+Ghazal+Eye+clinic%E2%80%AD/data=!4m7!3m6!1s0x14f593a7100b6e27:0x4643452077d64e01!8m2!3d31.0790194!4d29.7359176!16s%2Fg%2F11lzp3wvf6!19sChIJJ24LEKeT9RQRAU7WdyBFQ0Y?authuser=0&hl=en&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1
مركز الشروق لطب العيون,عيون,مركز عناية بالعيون,01066683783,"شارع اسكندرية مطروح, Al Hanouvel",31.0984894,29.7701636,https://www.google.com/maps/place/%D9%85%D8%B1%D9%83%D8%B2+%D8%A7%D9%84%D8%B4%D8%B1%D9%88%D9%82+%D9%84%D8%B7%D8%A8+%D8%A7%D9%84%D8%B9%D9%8A%D9%88%D9%86%E2%80%AD/data=!4m7!3m6!1s0x14f594bf5e3b8579:0xff4908e34e5b02d3!8m2!3d31.0984894!4d29.7701636!16s%2Fg%2F11h0t5qhhd!19sChIJeYU7Xr-U9RQR0wJbTuMISf8?authuser=0&hl=en&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1
د / مصطفى مبروك,قلب,جرّاح أوعية دموية,034110608,ش Al Haded We Al Soulb,31.0937494,29.7600758,https://www.google.com/maps/place/%D8%AF+%2F+%D9%85%D8%B5%D8%B7%D9%81%D9%89+%D9%85%D8%A8%D8%B1%D9%88%D9%83%E2%80%AD/data=!4m7!3m6!1s0x14f59496d3663609:0xc388f372d0a3d542!8m2!3d31.0937494!4d29.7600758!16s%2Fg%2F11h3sn396l!19sChIJCTZm05aU9RQRQtWj0HLziMM?authuser=0&hl=en&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1
دار الحياة لعلاج وفحوصات أمراض القلب,قلب,مستشفى أمراض القلب,01010449060,"3QXC+PWV, Alexandria - Marsa Matrouh Rd",31.0993707,29.7722887,https://www.google.com/maps/place/%D8%AF%D8%A7%D8%B1+%D8%A7%D9%84%D8%AD%D9%8A%D8%A7%D8%A9+%D9%84%D8%B9%D9%84%D8%A7%D8%AC+%D9%88%D9%81%D8%AD%D9%88%D8%B5%D8%A7%D8%AA+%D8%A3%D9%85%D8%B1%D8%A7%D8%B6+%D8%A7%D9%84%D9%82%D9%84%D8%A8%E2%80%AD/data=!4m7!3m6!1s0x14f5959ad9953773:0x789ddd8541fb2037!8m2!3d31.0993707!4d29.7722887!16s%2Fg%2F11ljxqtn6w!19sChIJczeV2ZqV9RQRNyD7QYXdnXg?authuser=0&hl=en&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1
دكتور أحمد ابو رواش,قلب,جرّاح أوعية دموية,01006832003,بجوار شارع سالم عيد، طريق اسكندرية مطروح، ك٢١,31.093007,29.7632915,https://www.google.com/maps/place/%D8%AF%D9%83%D8%AA%D9%88%D8%B1+%D8%A3%D8%AD%D9%85%D8%AF+%D8%A7%D8%A8%D9%88+%D8%B1%D9%88%D8%A7%D8%B4%E2%80%AD/data=!4m7!3m6!1s0x14f5949651405959:0x413e9890d32524de!8m2!3d31.093007!4d29.7632915!16s%2Fg%2F11fl7_9l2g!19sChIJWVlAUZaU9RQR3iQl05CYPkE?authuser=0&hl=en&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1
دكتور أشرف الشايب,قلب,طبيب أمراض القلب,01223431617,"3PHP+PG8, Alexandria - Marsa Matrouh Rd",31.0792943,29.7363201,https://www.google.com/maps/place/%D8%AF%D9%83%D8%AA%D9%88%D8%B1+%D8%A3%D8%B4%D8%B1%D9%81+%D8%A7%D9%84%D8%B4%D8%A7%D9%8A%D8%A8%E2%80%AD/data=!4m7!3m6!1s0x14f59384706345a7:0x5b37f0753d7f6b47!8m2!3d31.0792943!4d29.7363201!16s%2Fg%2F11fkmgpqrh!19sChIJp0VjcIST9RQRR2t_PXXwN1s?authuser=0&hl=en&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1
دكتور محمد أبوقمر,قلب,جرّاح أوعية دموية,01284008525,طريق اسكندرية مطروح مقابل، ميدان الهانوفيل,31.0979698,29.7713268,https://www.google.com/maps/place/%D8%AF%D9%83%D8%AA%D9%88%D8%B1+%D9%85%D8%AD%D9%85%D8%AF+%D8%A3%D8%A8%D9%88%D9%82%D9%85%D8%B1%E2%80%AD/data=!4m7!3m6!1s0x14f594bf53974e6f:0x4743d69a2d66b9c9!8m2!3d31.0979698!4d29.7713268!16s%2Fg%2F11h79kd9hm!19sChIJb06XU7-U9RQRyblmLZrWQ0c?authuser=0&hl=en&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1
